//本次分享，由公众号：时光软件汇，整理，验证

央卫频道,#genre#	
民視新聞 HD[1920*1080],http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民視新聞 HD[1920*1080],http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
民視新聞 HD[1920*1080],http://38.64.72.148/hls/modn/list/4012/playlist.m3u8
台視新聞 HD[1920*1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台視新聞 HD[1920*1080],http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台視新聞 HD[1920*1080],http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
台視新聞 HD[1920*1080],http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8
台視新聞 HD[1920*1080],http://38.64.72.148/hls/modn/list/4013/playlist.m3u8
華視新聞資訊 HD[853*480],http://stream.dsichannel.com:80/hls/cts-news.m3u8
華視新聞資訊 HD[853*480],http://stream.dsichannel.com/hls/cts-news.m3u8
CNA亞洲新聞 International[480*270],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index.m3u8
CNA亞洲新聞 Singapore[1280*720],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA亞洲新聞[1280*720],http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
CNA亞洲新聞[1920*1080],http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNA亞洲新聞[1920*1080],https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8
CNBC財經台[1280*720],http://www.336699.live:1935/blocksix/4gtv-live130.stream/chunklist.m3u8
CNC英文[1280*720],http://source07.v.news.cn/live/CNC_EN/playlist.m3u8?zshijd
CNN[1280*720],http://ip2121.com:8081/live/cnn/playlist.m3u8
Euronews[1280*720],https://d1mpprlbe8tn2j.cloudfront.net/v1/master/7b67fbda7ab859400a821e9aa0deda20ab7ca3d2/euronewsLive/87O7AhxRUdeeIVqf/ewnsabren_eng.m3u8
Euronews[1280*720],https://euronews-euronews-world-1-au.samsung.wurl.com/manifest/playlist.m3u8
FOX NEWS[640*360],http://fox-foxnewsnow-samsungus.amagi.tv/playlist.m3u8
KBS WORLD[1280*720],https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/01.m3u8
KBS WORLD[1280*720],https://kbsworld-ott.akamaized.net/hls/live/2002341/kbsworld/master.m3u8
KBS WORLD[1280*720],https://kbsworld-ott.akamaized.net:443/hls/live/2002341/kbsworld/01.m3u8
NBC NEWS NOW[1920*1080],http://nbcnews2.akamaized.net/hls/live/723426-b/NBCNewsPlaymaker24x7Linear99a3a827-ua/master.m3u8
NBC NEWS[1920*1080],https://nbcnews2.akamaized.net/hls/live/723426/NBCNewsPlaymaker24x7Linear99a3a827-ua/VIDEO_0_6596000.m3u8
News max[1280*720],http://nmxlive.akamaized.net/hls/live/529965/Live_1/index_720.m3u8
NHK World Japan[1280*720],http://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
NHK World Japan[1280*720],https://nhkwlive-xjp.akamaized.net/hls/live/2003458/nhkwlive-xjp-en/index_1M.m3u8
NHK World Japan[1280*720],https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/global/2003458/live.m3u8
RT News[1920*1080],https://rt-glb.rttv.com/live/rtnews/playlist.m3u8
VOA[1920*1080],https://voa-ingest.akamaized.net/hls/live/2033876/tvmc07/playlist.m3u8
半島新聞台[1920*1080],http://live-hls-web-aje.getaj.net/AJE/01.m3u8
半島電視台[1280*720],http://live-hls-web-aja.getaj.net/AJA/02.m3u8
半島電視台[1920*1080],http://live-hls-web-aja.getaj.net/AJA/index.m3u8
晴天台灣,#genre#
CNN,mitv://generationnexxxt.com:19806/fd411706eeba4cd89f853e57069e4eb6
民視,mitv://generationnexxxt.com:19806/15f5218e79ad46c3bd1cafa2103a1116
人間衛視,mitv://generationnexxxt.com:19806/cb9851759ea84223bd6ba45245fe9a4e
台視,mitv://generationnexxxt.com:19806/99013a24edbf4fe290fc2b219474b762
大愛,mitv://generationnexxxt.com:19806/a3dad30511e94ef48dfcec547ecfd220
中視,mitv://generationnexxxt.com:19806/7476b7a042b94ca2915473dff0ed1f89
霹靂台灣台,mitv://generationnexxxt.com:19806/adb2bf1e97d94533a5ef5984bacead14
華視,mitv://generationnexxxt.com:19806/18d9ab9149fb46228c9a4e1d44b862ad
公視,mitv://generationnexxxt.com:19806/f1749e3bfdfd4e57a3ef33bf2c35558a
好消息,mitv://generationnexxxt.com:19806/b7a8228ee13f42719c24340a209012e7
原住民電視台,mitv://generationnexxxt.com:19806/a647440ba44e4fb19b9d8324b929a16d
客家電視台,mitv://generationnexxxt.com:19806/ca234a38e23649319fae14fbc6105f51
國家地理頻道,mitv://generationnexxxt.com:19806/40004801550c4d73bf0e842648a2bb99
探索頻道,mitv://generationnexxxt.com:19806/4725bc4fbd2b427a8ad88690d9192774
TLC旅遊生活,mitv://generationnexxxt.com:19806/cb05ba5285e14626b56172152d561ed5
動物星球,mitv://generationnexxxt.com:19806/7fcba978b6fc471595fbf835581ed146
CN卡通頻道,mitv://generationnexxxt.com:19806/57ff4816496d4d86a824fcf45e3ddd0d
MOMO親子台,mitv://generationnexxxt.com:19806/d4b678b2a3984faebb8a8dc489258c53
東森幼幼台,mitv://generationnexxxt.com:19806/c9e39452712743e08e0278e593c38ab1
緯來綜合台,mitv://generationnexxxt.com:19806/83cbf1ce885b44988262a31242329069
八大第一台,mitv://generationnexxxt.com:19806/b8d4310e77684781b1ee49058ff7fd30
八大綜合台,mitv://generationnexxxt.com:19806/b03d5f4c37384561a47df4f7d6a812d6
三立台灣台,mitv://generationnexxxt.com:19806/d9f92e20d90a4774bff455c7399c14ee
三立都會台,mitv://generationnexxxt.com:19806/aabb4c7255ee497681500d3ff4e7f0ef
東森綜合台,mitv://generationnexxxt.com:19806/cacf136a96dc428380dd4241ca1f6b49
超視,mitv://generationnexxxt.com:19806/3f099737799b4971a924f92b99f81359
中天綜合台,mitv://generationnexxxt.com:19806/234e8544909b4c1a8f9c072ee71382c0
中天娛樂台,mitv://generationnexxxt.com:19806/95759ddfb07a4568aa2ad7d63a5ce4d7
東森戲劇台,mitv://generationnexxxt.com:19806/2756400680874b58872902a07a4f7957
八大戲劇台,mitv://generationnexxxt.com:19806/071cfb761aed45e988e5ab452007aa90
TVBS歡樂台,mitv://generationnexxxt.com:19806/6675ae113ba44e76bf4094656c68e38c
緯來戲劇台,mitv://generationnexxxt.com:19806/3856d896a0c4434aa17959dba66f2818
高點綜合台,mitv://generationnexxxt.com:19806/2a44c1062fdf4154a3ccbd2d2265ebbd
BBC World News,mitv://generationnexxxt.com:19806/2d0642c595cb4a5cb42a95541cfde1ae
Al Jazeera English,mitv://generationnexxxt.com:19806/6768f2ecf36246b8b3a2a6ba4c6c6c8f
CNBC,mitv://generationnexxxt.com:19806/4af8eba673e04c688cc9a6169f7fd5ae
Bloomberg TV,mitv://generationnexxxt.com:19806/bb0ebd9e97cc4b0db0106ae49163c0b7
HITS,mitv://generationnexxxt.com:19806/05a07c18804845fe822ce4c25148bb61
壹電視新聞台,mitv://generationnexxxt.com:19806/31fafa5d6e0849a9b9af522449312966
年代新聞,mitv://generationnexxxt.com:19806/bf8317cc4635442d9957a07a31955668
東森新聞台,mitv://generationnexxxt.com:19806/21b90cbac8ef41d1bd6233f9f6871699
中天新聞台,mitv://generationnexxxt.com:19806/f9dbaec091bc495093cc04f69d3c1c77
民視新聞台,mitv://generationnexxxt.com:19806/2dcb305146b94676a0ecb31c75f2b103
三立新聞台,mitv://generationnexxxt.com:19806/d4ecf6c1ae824f67a557445d6db4e343
TVBS新聞台,mitv://generationnexxxt.com:19806/63f1ba45000a0dc7ca1441892e237749
TVBS,mitv://generationnexxxt.com:19806/14a0607064b24a0280136944abd294aa
東森財經新聞台,mitv://generationnexxxt.com:19806/036362fbaf3f449fa7331040e62d1df1
非凡新聞台,mitv://generationnexxxt.com:19806/4ed0c421fdbd4d6fb5cee9346ebfa038
衛視電影台,mitv://generationnexxxt.com:19806/db5bd41d67bb40d6b12bcb3d28295d20
東森電影台,mitv://generationnexxxt.com:19806/73851b582e524868a51099b0fba550da
緯來電影台,mitv://generationnexxxt.com:19806/2756bc617ca7420eb94d59da863f96bd
龍祥電影,mitv://generationnexxxt.com:19806/304303b21a904fd9a71e3bf39ac02d43
HBO,mitv://generationnexxxt.com:19806/4828740a7f4740b98005bb93283957ea
東森洋片台,mitv://generationnexxxt.com:19806/be0fbc82af0445008d0fa51d1163f00f
AXN,mitv://generationnexxxt.com:19806/210f00afd75c4d5c9000387262260617
好萊塢電影台,mitv://generationnexxxt.com:19806/3f5886e16cdd475687ba43322f5b2d27
CINEMAX,mitv://generationnexxxt.com:19806/df732aa6176c4bd58bdc3717b084659b
緯來育樂台,mitv://generationnexxxt.com:19806/52df2fda62b94ee387733751cc6e3fe0
緯來體育台,mitv://generationnexxxt.com:19806/1fad13f2ac2948b986d53965fd69e40e
ELEVEN體育1台,mitv://generationnexxxt.com:19806/ab886fac93d2426e9eaac5410975622d
JET綜合台,mitv://generationnexxxt.com:19806/d61567358bde420fb852c64fd1900c2e
國興衛視,mitv://generationnexxxt.com:19806/8698a82c99f44c4f90d9074a54d29fa3
STAR World,mitv://generationnexxxt.com:19806/6ee4d80a3d2947f5a6589fdd0d174874
Z頻道,mitv://generationnexxxt.com:19806/ead9fa4c669a4cb180f507f2849f30dc
Animax,mitv://generationnexxxt.com:19806/e8c6f3c97232463d9123b25ca8c7d435
尼克兒童頻道,mitv://generationnexxxt.com:19806/20ccac1f46994ba1ac119f525f2dd82b
MTV,mitv://generationnexxxt.com:19806/ccaff67a9c8f4695a2a9a360e0f59920
八大娛樂台,mitv://generationnexxxt.com:19806/3d7c5b6b0a6e4491847a15e11c33dd78
三立iNEWS,mitv://generationnexxxt.com:19806/249e29ef903b471985eed9b39e6bb745
龍華偶像,mitv://generationnexxxt.com:19806/d2763624813c499ea6f90019354dfda7
Arirang,mitv://generationnexxxt.com:19806/63046e68fb3544709b9b0b8667e170fd
tvN,mitv://generationnexxxt.com:19806/b16b18b3303145d8b60af1d40bfaaa32
DW,mitv://generationnexxxt.com:19806/64657682f5624fa6872c5af733f49b44
France24,mitv://generationnexxxt.com:19806/34e344be448e4476b71c494247808bb6
非凡商業台,mitv://generationnexxxt.com:19806/1343eb5c766b490198fcf50d4cb7db8d
公視3台,mitv://generationnexxxt.com:19806/82e4f9b5f19a4996890fb7c3533afe8d
大愛2台,mitv://generationnexxxt.com:19806/3571fe57669d4581a5eada9fc6ab1622
ELTV生活英語台,mitv://generationnexxxt.com:19806/67edd07cebdc4eed8d1d4a33dc859e6b
靖洋卡通Nice Bingo,mitv://generationnexxxt.com:19806/a3010014ad3d45799f8351377da15420
靖天卡通台,mitv://generationnexxxt.com:19806/2b588185eaaf47b5bad6e35b038ea3bf
達文西頻道,mitv://generationnexxxt.com:19806/3413afb908b643fe81ba7397e3f05d2e
Nick Jr.,mitv://generationnexxxt.com:19806/8d19dcfb7d354928a775d5c6e26d8603
國會頻道1,mitv://generationnexxxt.com:19806/732753f0b4c84ce49e8844605921dde4
國會頻道2,mitv://generationnexxxt.com:19806/baca78e9217940d6bd0a492e8514b845
MTV Live,mitv://generationnexxxt.com:19806/fee2d6b0df3547eb9ccfecfa0e3194b6
Mezzo Live,mitv://generationnexxxt.com:19806/cbe8a08565e44ac7bb3fe90437481a2b
CLASSICA 古典樂,mitv://generationnexxxt.com:19806/9f013063df67424e83cb9213b3fa907a
CMusic,mitv://generationnexxxt.com:19806/8bb2b9f9b3724664ab0362b8632f2c47
愛爾達體育1台(備),mitv://generationnexxxt.com:19806/d4ec910053af411d98f3c8a1b7440b51
愛爾達體育2台,mitv://generationnexxxt.com:19806/708e2e3fcb64471e9e4effda9400e1d4
TRACE Sport Stars,mitv://generationnexxxt.com:19806/a66d007ee5a54cbf98e16295016e6c66
博斯高球,mitv://generationnexxxt.com:19806/29adbd2e7c4f4567bc6a384cacd6f303
博斯高球二台,mitv://generationnexxxt.com:19806/a18ffaf0c7bd4f08a39e0d44aab5c8f8
博斯網球台,mitv://generationnexxxt.com:19806/b077a7cb5bf044a7a5e3fb39d9ff4d59
博斯魅力網,mitv://generationnexxxt.com:19806/194bbdeb727a4d59bc0a2b106aa350a7
博斯無限台,mitv://generationnexxxt.com:19806/b5fbd1cbece9461ea65eafbb74e11412
博斯無限二台,mitv://generationnexxxt.com:19806/93ac38d7635b4a8c8a68b1c66af6ead0
博斯運動,mitv://generationnexxxt.com:19806/d94abccd16a94417b16aa0259678fa50
ELEVEN體育2台,mitv://generationnexxxt.com:19806/a2b2863d8ff4418abf4f3daec8f9d557
智林體育台,mitv://generationnexxxt.com:19806/5439031ab1a8490a99fc9e8785bf70dc
博斯運動二台,mitv://generationnexxxt.com:19806/bf7c812295624ef3b9ceb07df8ce9090
OUTDOOR,mitv://generationnexxxt.com:19806/f1ce46f3ca9a4f51a943986eade70ece
HBO強檔鉅獻,mitv://generationnexxxt.com:19806/7abe506274d0439e9dcd6c411f663e46
HBO原創鉅獻,mitv://generationnexxxt.com:19806/8b3d44f4686d41adba17df9fcc3269e1
國家地理高畫質野生頻道,mitv://generationnexxxt.com:19806/812cb39605054ebeb65e290368e195bf
BBC Earth,mitv://generationnexxxt.com:19806/c1c945b4d9f44595aa7778e5bdbd817a
Discovery Asia,mitv://generationnexxxt.com:19806/5ed9f08f03444d1a87bf7e48eb176477
Discovery科學頻道,mitv://generationnexxxt.com:19806/20fe89b0a6544e4a996536ce41500cbd
DMAX,mitv://generationnexxxt.com:19806/d5df0c99bf6b4d0ca98edf56149b7c21
EVE,mitv://generationnexxxt.com:19806/802e05b18c1440f3be2db7eb68960f5c
滾動力rollor,mitv://generationnexxxt.com:19806/8d88134cd12642568c65f92024167f65
歷史頻道,mitv://generationnexxxt.com:19806/15d19de56d744da289a00b151acbf35a
罪案偵緝頻道,mitv://generationnexxxt.com:19806/74bcbb6b8f204f08be1deb3d96760dd6
BBC Lifestyle,mitv://generationnexxxt.com:19806/2a34c5d25b71453c93138a8030b52762
LUXE TV,mitv://generationnexxxt.com:19806/1276a0feb72546329db0b6c5412198f3
Lifetime,mitv://generationnexxxt.com:19806/abff3c88a2164eefb76ad4491e021504
KLT-靖天國際台,mitv://generationnexxxt.com:19806/5b9ee99dddd64fba897e8d2b1501b8f5
HGTV居家樂活頻道,mitv://generationnexxxt.com:19806/536caff87a01411db023c2f847fdbfd9
Love Nature by 餃子,mitv://generationnexxxt.com:19806/64650fd02605421a8497db74d4f448f1
美食星球,mitv://generationnexxxt.com:19806/7cc1becebceb437988ac8171e89cd57f
亞洲美食頻道,mitv://generationnexxxt.com:19806/794a043076e7418a85dea33c274e4b5f
亞洲旅遊台,mitv://generationnexxxt.com:19806/f42a9878d7db48089b1b581793d4e63e
EYE TV旅遊台,mitv://generationnexxxt.com:19806/b4e558b6ae9f41f688f877429542763d
時尚頻道,mitv://generationnexxxt.com:19806/fa64eea517d049478161ad2e506b1127
好消息2台,mitv://generationnexxxt.com:19806/38e0f6cf69e14dc29c6ae68e1cbe74ef
三立綜合台,mitv://generationnexxxt.com:19806/6283e61b8d17438fb6c35f2dd1bed794
靖天資訊台,mitv://generationnexxxt.com:19806/b9c915e6e4204f05a2c46b2ee27e522c
靖天綜合台,mitv://generationnexxxt.com:19806/ecc8a0ff70dc4206b80f00e47a38d9df
靖天育樂台,mitv://generationnexxxt.com:19806/f59adb838bed441b8154088d743c9549
中視經典台,mitv://generationnexxxt.com:19806/6f6d5f06b0264c3c8d19dd46abb7e333
中視菁采台,mitv://generationnexxxt.com:19806/9af945e7e57a4c508cf0266899fd8e24
TVBS精采台,mitv://generationnexxxt.com:19806/9c395803005f4fa1b90d3e9596f6937a
壹電視綜合,mitv://generationnexxxt.com:19806/d384dedc74aa44dd8a4af19b69ea6a5a
緯來精采,mitv://generationnexxxt.com:19806/2f69ec5e8af14bd2a900c213c7e2496b
ETtoday綜合台,mitv://generationnexxxt.com:19806/615acc21a1724960ab09a49b09f3f5b6
民視第一台,mitv://generationnexxxt.com:19806/eaa66f76d33e4631a6cea4ef0a1db4b6
民視台灣台,mitv://generationnexxxt.com:19806/340a65d2c9ca40678c768a4e1490cb65
Nice TV靖天歡樂台,mitv://generationnexxxt.com:19806/88ab0d4327974922bca44969255200a7
八大優頻道,mitv://generationnexxxt.com:19806/b27b7d6e27f74385b69b3ce684c04b84
三立戲劇台,mitv://generationnexxxt.com:19806/ee6f8fc830dd4d0e89e686901fa48acb
龍華戲劇,mitv://generationnexxxt.com:19806/5b1c92f70b2b43f1bfe6c1556e795392
靖天戲劇台,mitv://generationnexxxt.com:19806/c99d5f8f1ac34acc937809e9fe4ce1a3
靖洋戲劇台,mitv://generationnexxxt.com:19806/78590f326ddd4a009bb1f5182b5a7d4b
靖天日本台,mitv://generationnexxxt.com:19806/aad57730c0b74e6a84524ec9fbcf4cfc
i-Fun動漫台,mitv://generationnexxxt.com:19806/501634da3142458aa618e1d8864e59a2
韓國娛樂台,mitv://generationnexxxt.com:19806/b5c243ceec0543b286d11ca35079e716
星衛娛樂台,mitv://generationnexxxt.com:19806/b045b4e566354a00bd6a70c6f0278fd7
ROCK Extreme,mitv://generationnexxxt.com:19806/d96bcc9531bf4ea2bbac4f89e4787835
中視新聞台,mitv://generationnexxxt.com:19806/7434ab53c1cb4605ae1b4652f78da6ce
寰宇新聞台,mitv://generationnexxxt.com:19806/f272540bfcf249eea821a6a300c7deaf
華視新聞,mitv://generationnexxxt.com:19806/1131933872a14e6ca2062d4f69839d7f
NHK新聞資訊台,mitv://generationnexxxt.com:19806/67c6921afe9d407bbdcefbe8fb2f2843
美亞電影台HD,mitv://generationnexxxt.com:19806/0dbdaf5c0e3f414abf614ed174b34d67
龍華電影,mitv://generationnexxxt.com:19806/bbae566b599a4bba8a1bc4cd19f0636b
星衛HD電影台,mitv://generationnexxxt.com:19806/8746f6c5cbe242cdb415d05202ef5e2d
靖天映畫,mitv://generationnexxxt.com:19806/8ffb8e28760541f79c7605677bbfd77a
靖天電影台,mitv://generationnexxxt.com:19806/df9893e6ca70430492818337732a939f
WARNER TV,mitv://generationnexxxt.com:19806/a599c22e9c87466aadc00a7b48b8b3d1
Star Movies HD,mitv://generationnexxxt.com:19806/40297df912b948d3a58dfc2f9344b2e6
AMC最愛電影,mitv://generationnexxxt.com:19806/f4f7a4d25bef4125aa934e5f9d35080e
HBO Family,mitv://generationnexxxt.com:19806/dd04c17d0d674582be3126a5815dba0d
CatchPlay電影台,mitv://generationnexxxt.com:19806/dab053f4de9d431d8a84b9b1ec569b9a
CinemaWorld,mitv://generationnexxxt.com:19806/fe370077b603437ca268fa53b98be19a
壹電視電影台,mitv://generationnexxxt.com:19806/2505ebef01a44e6d8e0facd68e5168e3
采昌影劇台,mitv://generationnexxxt.com:19806/57773c6d0dfc4d58ab9c31ad82fa22bf
佛衛慈悲台,mitv://generationnexxxt.com:19806/0f1053dd277a483bb3f59886a2791327
TV5Monde,mitv://generationnexxxt.com:19806/bccc56e8a423445b8aac18ff27e6148d
Cbeebies,mitv://generationnexxxt.com:19806/63c02c0504584a208d0776dba1e5a4df
EYE TV戲劇台,mitv://generationnexxxt.com:19806/b0d0436974e04fb7b9c8448bb399b8bc
台視新聞台,mitv://generationnexxxt.com:19806/574f62b007254013a44f5c4891bae1b0
寰宇新聞台灣台,mitv://generationnexxxt.com:19806/760aa17119934452b494674af070e5ff
台視財經台,mitv://generationnexxxt.com:19806/b145245970784c7a94685cec9193e3b5
緯來日本,mitv://generationnexxxt.com:19806/a871c1a14b6c4df8a5d4dc167cd2f981
愛爾達影劇台,mitv://generationnexxxt.com:19806/f5d3d98c56a94e879822cae0ec653bea
ROCK Entertainment,mitv://generationnexxxt.com:19806/3e5817ab10f84c31b38a62548086ddb8
民視(備),mitv://generationnexxxt.com:19806/e22d03cb06ef4179baf0625f7fbee78e
三立台灣台(備),mitv://generationnexxxt.com:19806/7f82743c6cbc4dd0afb899d4f0b5b576
Dreamworks,mitv://generationnexxxt.com:19806/9af953b7051f418798d1a464f46f4334
TV5MONDE Style 生活時尚,mitv://generationnexxxt.com:19806/02ff007d88464643b6e2fb253483e8eb
Travel Channel,mitv://generationnexxxt.com:19806/ac60893351d74188a27c79e9703aaed7
影迷數位電影台,mitv://generationnexxxt.com:19806/594e01406ca142bd8f37cb2a9753b540
衛視中文台,mitv://generationnexxxt.com:19806/718bb43cbf344505bd76d3e6d1037e84
愛爾達體育1台,mitv://generationnexxxt.com:19806/ab5627232c1f4a6ab8919dbf8c54e137
Star Movies Gold,mitv://generationnexxxt.com:19806/11ae4e09aa5f4030b3c6bc650bf57653
愛爾達體育3台,mitv://generationnexxxt.com:19806/fa354f5e612d44489d06c887bd3c4712
台視(備),mitv://generationnexxxt.com:19806/a9d0b88615364814b49fdd5d8a80d9a5
大愛(備),mitv://generationnexxxt.com:19806/3e0f623aa74246c8b06f1c75b649c236
中視(備),mitv://generationnexxxt.com:19806/67ccc6be63db4f438490a0f0cf1af17c
華視(備),mitv://generationnexxxt.com:19806/d26b3fe4293f4af596ab8f2ace9b58a5
公視(備),mitv://generationnexxxt.com:19806/ca2d5cb40b794cd794a5caf8fdeb6de6
東森新聞台(備),mitv://generationnexxxt.com:19806/bf43146bbf9c422f82a3ad6f345d2681
鏡新聞,mitv://generationnexxxt.com:19806/642863e030084c4f8e2952e36d998d97
Taiwan+,mitv://generationnexxxt.com:19806/69ea599bcbbe4e99a39f57c8b62d643c
東森購物2台,mitv://generationnexxxt.com:19806/54c1fef641ec4b3394dbeb0abbe22d7d
東森購物1台,mitv://generationnexxxt.com:19806/4a28969d36b6444a87af16d9826a6c27
晴天中國,#genre#
CCTV1,mitv://generationnexxxt.com:19806/0af614e2fb614574835eb0d9333d0429
CCTV2,mitv://generationnexxxt.com:19806/7169c89e44a04b0fb775a5845fe2920e
CCTV3,mitv://generationnexxxt.com:19806/d1adbd0a2f274379b246936ae7373528
CCTV4,mitv://generationnexxxt.com:19806/6a8850b5d597446aad0c0dace78f2647
CCTV5,mitv://generationnexxxt.com:19806/5a1f9aabf2b74a50924b481fe5050dae
CCTV5+,mitv://generationnexxxt.com:19806/b4ed16c863d648c894f0a925fb1d9dfa
CCTV6,mitv://generationnexxxt.com:19806/295ec37143aa46f89dfc2332ba0b837a
CCTV7,mitv://generationnexxxt.com:19806/bdec545e62194b05b5b171ab7075828b
CCTV8,mitv://generationnexxxt.com:19806/eb524a134b38465ca0c297b4159860fd
CCTV9,mitv://generationnexxxt.com:19806/1cc5297b88764073b503a7efaa981c57
CCTV10,mitv://generationnexxxt.com:19806/9a2799dc0f3f4988a8ca45ab2b1d7d35
CCTV11,mitv://generationnexxxt.com:19806/5f60958f386547d2aee2250aee86325a
CCTV12,mitv://generationnexxxt.com:19806/284adbccbe2f42e1bb73413f1a9cf467
CCTV13,mitv://generationnexxxt.com:19806/3735136e9edb43e199251751852a9833
CCTV14,mitv://generationnexxxt.com:19806/1eff71fc5ebe49ef860eb6e372b7c768
CCTV15,mitv://generationnexxxt.com:19806/a9d36f705d24426da7224ca78c6c6101
北京衛視,mitv://generationnexxxt.com:19806/ccbdfd22fee04f0cb467cb608e2d552b
天津衛視,mitv://generationnexxxt.com:19806/3049eb3321834d56bb6141b9a7899eb0
河北衛視,mitv://generationnexxxt.com:19806/df77aea88b954bb98dddf94ffbec6c86
黑龍江衛視,mitv://generationnexxxt.com:19806/4f72142ee51e4ac09356300a1e92e8d0
遼寧衛視,mitv://generationnexxxt.com:19806/b560d0427b184837bff7eeb77e96ed90
東方衛視,mitv://generationnexxxt.com:19806/f22e600aea264091b9a2c1aafcaa85e9
江蘇衛視,mitv://generationnexxxt.com:19806/1102851dc5914e2d97e386b61249cf2c
浙江衛視,mitv://generationnexxxt.com:19806/0057a76366384c30a9c2f98d7225b879
江西衛視,mitv://generationnexxxt.com:19806/8efc2a8985ae443cb730d9048a6cd06c
山東衛視,mitv://generationnexxxt.com:19806/ee144c1d61444a8193dcf0150c63e6fe
東南衛視,mitv://generationnexxxt.com:19806/41d5706676f84a949b59acfcb121b4e4
湖北衛視,mitv://generationnexxxt.com:19806/4d15b683569243f09dfd5ad5a273a0f2
湖南衛視,mitv://generationnexxxt.com:19806/43f05eaf998d45809e98f32f41a84db6
深圳衛視,mitv://generationnexxxt.com:19806/714e169f70eb477a8ec99bdd392457d3
廣東衛視,mitv://generationnexxxt.com:19806/cbccc170345244679b14a04a9364a3ee
廣西衛視,mitv://generationnexxxt.com:19806/51a533a97290463a803a4bbba93a3eb5
重慶衛視,mitv://generationnexxxt.com:19806/0f709587f5bf420fa40198964dae9aca
雲南衛視,mitv://generationnexxxt.com:19806/8d188405259e49739483f7060b661e39
星空衛視,mitv://generationnexxxt.com:19806/28fa1e09261f4d85b3417acd2d344b7a
廣東南方衛視,mitv://generationnexxxt.com:19806/3380827e5ad74ebf8c7062970d5a228f
珠江台,mitv://generationnexxxt.com:19806/24047774ff1b4903a14283a4d425fbdb
動漫秀場,mitv://generationnexxxt.com:19806/2b3cd0780bc345f2950b4274061548b4
魅力足球,mitv://generationnexxxt.com:19806/a0df183f293248c2938c8366a9b8020d
五星體育,mitv://generationnexxxt.com:19806/6d234e88572e48bc98e3d87e5f1f546b
廣東體育,mitv://generationnexxxt.com:19806/a95d3e34d016434a86015edf52282c6a
CHC動作電影,mitv://generationnexxxt.com:19806/8c7fdd07a3864289b64f11d5869f32fe
CCTV16,mitv://generationnexxxt.com:19806/a403adc60a0a4f8d83d2dbd8b477af39
廣東影視,mitv://generationnexxxt.com:19806/e6816402e91a4b628326f1e67ad588af
CHC高清电影,mitv://generationnexxxt.com:19806/f85814b0589f400493bf1113a81ed56b
CHC家庭影院,mitv://generationnexxxt.com:19806/f73346c7d67840ab876efef4b8d5f848
晴天港澳,#genre#
港台电视31,mitv://generationnexxxt.com:19806/9046fe3ee1c94a8eac242e51cc9895ff
港台電視32,mitv://generationnexxxt.com:19806/7d948f0b367a4e07b951125c212538ca
HOY TV,mitv://generationnexxxt.com:19806/01dbdb22ec1b46b899251dfdf3114e2e
﻿翡翠台(備),mitv://generationnexxxt.com:19806/c36a993d4e9f474085e37409335523c8
J2,mitv://generationnexxxt.com:19806/5ad90613483e4caab51882abfa1518ad
無綫新聞台(備),mitv://generationnexxxt.com:19806/e0e92ce4e14e4a8fb5f68334d86089e9
無綫新聞台,mitv://generationnexxxt.com:19806/95c95dadeea940d290aeda7be36c1729
無綫財經·資訊台,mitv://generationnexxxt.com:19806/b7249d88458b46288137719328dcc5f4
ViuTVsix,mitv://generationnexxxt.com:19806/960fba7c3e044f9dbcf00886133201ab
ViuTV,mitv://generationnexxxt.com:19806/3294b1287b994ef5a2a9e5f6535ec716
鳳凰中文台,mitv://generationnexxxt.com:19806/60768ce83312415bb695d6c0d8b69db2
鳳凰資訊台,mitv://generationnexxxt.com:19806/f8a785610bd54282b2b4626587203850
鳳凰香港台,mitv://generationnexxxt.com:19806/46d2b5743ec74356aee9fb2dc23d8032
TVB星河(粵),mitv://generationnexxxt.com:19806/eab1c9e80e294eb4810639f05b16a268
陽光衛視,mitv://generationnexxxt.com:19806/459b3a871d9f42d38771e1d9a29936a2
澳門-MACAU,mitv://generationnexxxt.com:19806/58eda5ffed6b4c79bfd339c536cc2d70
澳門蓮花,mitv://generationnexxxt.com:19806/a040e3aba7234eca8e28658f6e1649f7
